time,loop,owner,process,pid,cpu_percent,private_mb,working_set_mb,threads,handles,priority,responding,action
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc1","rtkauduservice64",3828,0,2.21,10.83,7,284,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc3","rtkauduservice64",4928,0,2.2,10.78,7,284,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc2","rtkauduservice64",18308,0,2.21,10.82,7,284,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc4","rtkauduservice64",12560,0,2.28,11.05,7,285,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Mati","rustdesk",17916,0,71.09,92.71,33,426,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc1","shellexperiencehost",16000,0,16.46,59.06,11,602,"Normal","True","kill_acc_shell_trash"
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc1","runtimebroker",11816,0,2.73,16.24,6,205,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc3","shellexperiencehost",7512,0,16.42,59.05,11,602,"Normal","True","kill_acc_shell_trash"
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc3","runtimebroker",13604,0,2.65,16.22,5,205,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc2","shellexperiencehost",16516,0,16.22,59,11,602,"Normal","True","kill_acc_shell_trash"
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc2","runtimebroker",17432,0,2.67,16.25,5,205,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc4","shellexperiencehost",6832,0,16.55,59.13,11,602,"Normal","True","kill_acc_shell_trash"
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc4","runtimebroker",5128,0,2.68,16.25,5,205,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc1","deknuratyzator",14572,0,69.08,103.61,32,410,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc2","deknuratyzator",15860,0,50.89,86.71,27,399,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc2","pandoramt2",2092,0,418,623.49,27,487,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Acc1","pandoramt2",8644,0,404.46,590.12,22,475,"Normal","True",""
2026-04-29T02:02:01.4453984+02:00,1,"DINOZAUR15\Mati","powershell",7832,0,72.77,84.93,29,644,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"NT AUTHORITY\SYSTEM","rustdesk",3440,0.01,4.42,15.26,5,207,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"NT AUTHORITY\SYSTEM","tailscaled",4568,0.01,54.96,23.91,23,461,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"NT AUTHORITY\SYSTEM","rustdesk",4916,1.44,175.47,132.46,77,681,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"NT AUTHORITY\SYSTEM","tailscaled",5684,0.01,79,55.84,27,672,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Mati","explorer",6752,0.28,67.14,149.64,67,2265,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Mati","rustdesk",10076,0,6,18.02,17,188,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Mati","tailscale-ipn",10152,0.01,56.19,29.36,23,503,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Mati","mstsc",3548,0,197.68,190.8,27,1243,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Mati","mstsc",10796,2.83,236.36,236.16,38,1348,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Mati","mstsc",5852,0,199.54,192.69,27,1243,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Mati","mstsc",10056,2.35,236.46,234.5,36,1326,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","rdpclip",12592,0,2.29,10.51,10,311,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","sihost",12620,0.01,5.39,25.55,13,474,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","explorer",12980,0.04,39.74,108.47,46,1750,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","taskhostw",12988,0.01,6.7,19.94,20,494,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc3","rdpclip",13116,0,2.32,10.66,10,311,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc3","sihost",13268,0,5.32,25.48,14,477,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc3","taskhostw",12848,0,6.54,19.75,20,490,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc3","explorer",13532,0.03,38.52,105.18,40,1699,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","rdpclip",13656,0,2.31,10.66,10,311,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","sihost",13736,0,5.5,25.66,14,474,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","explorer",14160,0.02,43.14,113.42,49,1785,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","taskhostw",14180,0,6.67,20.13,20,493,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc4","rdpclip",13476,0,2.28,10.5,10,311,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc4","sihost",13208,0,5.41,25.59,13,480,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc4","taskhostw",14532,0,6.55,19.7,20,491,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc4","explorer",14868,0.03,40.03,106.84,40,1703,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","startmenuexperiencehost",15316,0,25.53,76.34,9,645,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","runtimebroker",15404,0,4.39,26.77,4,347,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc3","startmenuexperiencehost",15656,0,24.91,75.44,9,637,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc3","runtimebroker",15884,0,4.48,26.52,5,316,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","searchapp",16004,0,89.25,162.57,34,1044,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","startmenuexperiencehost",16032,0,25.04,75.65,9,637,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","runtimebroker",16336,0,4.29,26.41,4,317,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","runtimebroker",15476,0.01,7.2,29.14,11,487,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc3","searchapp",16568,0,90.76,163.25,35,1051,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc4","startmenuexperiencehost",16676,0,25.23,75.65,9,640,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc3","runtimebroker",16916,0,7.07,28.96,11,490,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc4","runtimebroker",16992,0,4.32,26.47,4,314,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","searchapp",17128,0,90.97,164.08,34,1043,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","runtimebroker",872,0,7.22,29.17,11,491,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc4","searchapp",17344,0,90.88,163.85,33,1045,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc4","runtimebroker",17500,0,7.17,29.02,12,491,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","runtimebroker",17880,0,2.54,13.52,4,230,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc3","runtimebroker",18004,0,2.52,13.48,4,229,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","runtimebroker",18100,0,2.49,13.45,4,230,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc4","runtimebroker",18204,0,2.6,13.61,5,230,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","rtkauduservice64",3828,0,2.21,10.83,7,284,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc3","rtkauduservice64",4928,0,2.2,10.78,7,284,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","rtkauduservice64",18308,0,2.21,10.82,7,284,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc4","rtkauduservice64",12560,0,2.28,11.05,7,285,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Mati","rustdesk",17916,0,70.59,91.5,34,423,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","runtimebroker",11816,0,2.73,16.26,6,205,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc3","runtimebroker",13604,0,2.65,16.24,5,205,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","runtimebroker",17432,0,2.67,16.28,5,205,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc4","runtimebroker",5128,0,2.7,16.28,5,205,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","deknuratyzator",14572,21.12,47.76,84.46,26,400,"BelowNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","deknuratyzator",15860,9.75,49.41,85.87,27,400,"BelowNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc2","pandoramt2",2092,3.04,421.57,627.31,26,489,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Acc1","pandoramt2",8644,2.31,410.23,595.85,22,478,"Normal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Mati","powershell",7832,0.52,77.74,92.96,23,629,"AboveNormal","True",""
2026-04-29T02:02:27.1258275+02:00,2,"DINOZAUR15\Mati","taskmgr",11368,0,29.25,48.87,23,648,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"NT AUTHORITY\SYSTEM","rustdesk",3440,0,4.42,15.26,5,207,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"NT AUTHORITY\SYSTEM","tailscaled",4568,0,54.51,23.84,23,463,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"NT AUTHORITY\SYSTEM","rustdesk",4916,1.26,175.85,132.54,77,681,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"NT AUTHORITY\SYSTEM","tailscaled",5684,0,79,55.86,27,672,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Mati","explorer",6752,0.36,67.14,149.64,67,2265,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Mati","rustdesk",10076,0.01,6,18.02,17,188,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Mati","tailscale-ipn",10152,0,56.19,29.37,23,503,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Mati","mstsc",3548,0,197.68,190.8,27,1243,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Mati","mstsc",10796,2.14,241.45,238.12,38,1348,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Mati","mstsc",5852,0.01,199.54,192.7,27,1243,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Mati","mstsc",10056,2.8,236.62,236.3,37,1326,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","rdpclip",12592,0,2.29,10.51,10,311,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","sihost",12620,0,5.32,25.52,11,462,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","explorer",12980,0,39.69,108.49,45,1743,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","taskhostw",12988,0,6.7,19.94,20,494,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc3","rdpclip",13116,0,2.32,10.66,10,311,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc3","sihost",13268,0,5.26,25.44,12,465,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc3","taskhostw",12848,0.01,6.54,19.76,20,494,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc3","explorer",13532,0,38.52,105.2,40,1698,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","rdpclip",13656,0,2.31,10.66,10,311,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","sihost",13736,0,5.44,25.62,12,462,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","explorer",14160,0.04,43.16,113.48,49,1784,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","taskhostw",14180,0,6.67,20.13,20,493,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc4","rdpclip",13476,0,2.28,10.5,10,311,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc4","sihost",13208,0,5.34,25.55,11,468,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc4","taskhostw",14532,0,6.55,19.71,20,495,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc4","explorer",14868,0,40.03,106.9,40,1702,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","startmenuexperiencehost",15316,0,25.5,76.33,8,641,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","runtimebroker",15404,0,4.33,26.75,3,343,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc3","startmenuexperiencehost",15656,0,24.88,75.41,8,633,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc3","runtimebroker",15884,0,4.41,26.51,4,312,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","searchapp",16004,0,89.25,162.55,34,1044,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","startmenuexperiencehost",16032,0,25.02,75.62,8,633,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","runtimebroker",16336,0,4.23,26.4,3,313,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","runtimebroker",15476,0,7.14,29.12,10,483,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc3","searchapp",16568,0,90.76,163.23,35,1051,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc4","startmenuexperiencehost",16676,0,25.2,75.62,8,636,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc3","runtimebroker",16916,0,7.01,28.95,10,486,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc4","runtimebroker",16992,0,4.26,26.46,3,310,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","searchapp",17128,0,90.97,164.07,34,1043,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","runtimebroker",872,0,7.15,29.16,10,487,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc4","searchapp",17344,0,90.88,163.85,33,1045,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc4","runtimebroker",17500,0,7.11,29,11,487,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","runtimebroker",17880,0,2.48,13.5,3,226,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc3","runtimebroker",18004,0,2.45,13.47,3,225,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","runtimebroker",18100,0,2.43,13.43,3,226,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc4","runtimebroker",18204,0,2.53,13.59,4,226,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","rtkauduservice64",3828,0,2.27,10.88,9,284,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc3","rtkauduservice64",4928,0,2.25,10.83,9,284,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","rtkauduservice64",18308,0,2.29,10.88,10,284,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc4","rtkauduservice64",12560,0,2.33,11.11,9,285,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Mati","rustdesk",17916,0,70.58,92.27,33,422,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","deknuratyzator",14572,11.89,83.31,117.97,25,396,"BelowNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","deknuratyzator",15860,8.18,67.37,103.31,24,392,"BelowNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc2","pandoramt2",2092,4.97,435.43,641.13,26,490,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Acc1","pandoramt2",8644,4.26,425.59,611.16,22,478,"Normal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Mati","powershell",7832,0.47,78.25,93.48,19,627,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"DINOZAUR15\Mati","taskmgr",11368,0.25,29.28,48.93,23,648,"AboveNormal","True",""
2026-04-29T02:02:36.8076147+02:00,3,"","powershell",1332,0,40.54,50.91,26,506,"","True",""
2026-04-29T02:02:46.2634216+02:00,4,"NT AUTHORITY\SYSTEM","rustdesk",3440,0.01,4.42,15.26,5,207,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"NT AUTHORITY\SYSTEM","tailscaled",4568,0.01,54.52,23.85,23,463,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"NT AUTHORITY\SYSTEM","rustdesk",4916,1.08,176.13,132.64,77,681,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"NT AUTHORITY\SYSTEM","tailscaled",5684,0.01,79,55.94,27,672,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Mati","explorer",6752,0.17,67.2,149.73,65,2220,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Mati","rustdesk",10076,0.01,6,18.02,17,188,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Mati","tailscale-ipn",10152,0.01,56.19,29.39,23,503,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Mati","mstsc",3548,0,197.68,190.8,27,1243,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Mati","mstsc",10796,3.4,240.96,240.23,38,1348,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Mati","mstsc",5852,0,199.54,192.7,27,1243,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Mati","mstsc",10056,1.6,241.66,238.32,36,1326,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc1","rdpclip",12592,0,2.29,10.51,10,311,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc1","sihost",12620,0,5.32,25.52,11,461,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc1","explorer",12980,0,39.75,108.55,45,1743,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc1","taskhostw",12988,0,6.7,19.94,20,494,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc3","rdpclip",13116,0,2.32,10.66,10,311,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc3","sihost",13268,0,5.26,25.44,12,464,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc3","taskhostw",12848,0,6.54,19.76,20,494,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc3","explorer",13532,0,38.57,105.26,40,1698,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc2","rdpclip",13656,0,2.31,10.66,10,311,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc2","sihost",13736,0,5.45,25.63,12,463,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc2","explorer",14160,0,43.16,113.48,49,1784,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc2","taskhostw",14180,0,6.67,20.13,20,493,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc4","rdpclip",13476,0,2.28,10.5,10,311,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc4","sihost",13208,0,5.34,25.55,11,467,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc4","taskhostw",14532,0,6.55,19.71,20,495,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc4","explorer",14868,0,40.27,107.12,40,1702,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc1","startmenuexperiencehost",15316,0,25.54,76.36,9,645,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc1","runtimebroker",15404,0,4.33,26.75,3,343,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc3","startmenuexperiencehost",15656,0,24.91,75.44,9,637,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc3","runtimebroker",15884,0,4.41,26.51,4,312,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc1","searchapp",16004,0,89.25,162.51,34,1044,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc2","startmenuexperiencehost",16032,0,25.05,75.65,9,637,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc2","runtimebroker",16336,0,4.23,26.4,3,313,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc1","runtimebroker",15476,0,7.14,29.11,10,483,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc3","searchapp",16568,0,90.76,163.21,35,1051,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc4","startmenuexperiencehost",16676,0,25.23,75.65,9,640,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc3","runtimebroker",16916,0,7.01,28.95,10,486,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc4","runtimebroker",16992,0,4.26,26.46,3,310,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc2","searchapp",17128,0,90.97,164.06,34,1043,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc2","runtimebroker",872,0,7.15,29.16,10,487,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc4","searchapp",17344,0,90.88,163.82,33,1045,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc4","runtimebroker",17500,0,7.11,29,11,487,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc1","runtimebroker",17880,0,2.48,13.5,3,226,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc3","runtimebroker",18004,0,2.45,13.47,3,225,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc2","runtimebroker",18100,0,2.43,13.43,3,226,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc4","runtimebroker",18204,0,2.53,13.59,4,226,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc1","rtkauduservice64",3828,0,2.27,10.88,9,284,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc3","rtkauduservice64",4928,0,2.25,10.83,9,284,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc2","rtkauduservice64",18308,0,2.29,10.88,10,284,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc4","rtkauduservice64",12560,0,2.33,11.11,9,285,"Normal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Mati","rustdesk",17916,0,70.59,91.34,34,423,"AboveNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc1","deknuratyzator",14572,4.72,63.54,99.78,24,391,"BelowNormal","True",""
2026-04-29T02:02:46.2634216+02:00,4,"DINOZAUR15\Acc2","deknuratyzator",15860,7.01,55.38,91.22,25,396,"BelowNormal","True",""
