time,loop,owner,process,pid,cpu_percent,private_mb,working_set_mb,threads,handles,priority,responding,action
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Mati","rustdesk",9048,0,6.01,17.78,17,188,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Mati","rustdesk",9056,0.04,71.29,92.12,34,431,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Mati","tailscale-ipn",10164,0,58.04,30.6,24,509,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Mati","mstsc",10100,0,198.48,191.82,29,1265,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Mati","mstsc",10104,0,198.55,189.94,29,1265,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Mati","mstsc",7512,0,198.81,192.24,27,1243,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Mati","mstsc",4160,0,198.93,189.45,29,1258,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc1","explorer",12976,0.04,39.41,107.06,47,1768,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc3","explorer",13504,0.14,40.23,107.59,47,1771,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc4","explorer",14140,0.02,39.85,107.52,47,1772,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc2","explorer",14808,0.04,40.54,107.93,48,1772,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Mati","taskmgr",5692,0.16,33.86,51.94,15,622,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Mati","powershell",2596,0.37,78.16,92.14,28,638,"AboveNormal","True",""
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc1","startmenuexperiencehost",17288,0,26.91,80.85,49,795,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc3","startmenuexperiencehost",16500,0,26.71,80.49,44,801,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc1","runtimebroker",15840,0,4.59,25.36,13,301,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc3","runtimebroker",3244,0,4.4,25.21,12,296,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc4","startmenuexperiencehost",17784,0,26.68,80.74,44,779,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc2","startmenuexperiencehost",18656,0,26.85,80.68,47,806,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc4","runtimebroker",11796,0,4.64,25.4,14,305,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc2","runtimebroker",18232,0,4.44,25.25,12,299,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc3","searchapp",18828,0,95.47,169.66,58,1004,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc1","searchapp",18288,0,95.42,169.53,55,1005,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc3","runtimebroker",12312,0,5.78,26.77,21,446,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc1","runtimebroker",3828,0,5.93,26.88,22,456,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc4","searchapp",12424,0,100.83,174.39,64,1002,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc2","searchapp",16456,0,100.75,174.34,66,1006,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc4","runtimebroker",3500,0,5.89,26.82,22,450,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:26.9050307+02:00,4,"DINOZAUR15\Acc2","runtimebroker",18524,0,5.89,26.87,21,446,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"NT AUTHORITY\SYSTEM","rustdesk",3608,0,4.39,15.27,5,207,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"NT AUTHORITY\SYSTEM","tailscaled",4240,0,56.71,25.86,25,483,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"NT AUTHORITY\SYSTEM","rustdesk",4820,0.14,174.29,134.79,77,671,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"NT AUTHORITY\SYSTEM","tailscaled",5984,0,78.59,56.38,30,701,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Mati","explorer",6568,0.1,63.84,147.3,68,2406,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Mati","rustdesk",9048,0,6.01,17.78,17,188,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Mati","rustdesk",9056,0.04,69.79,90.96,34,431,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Mati","tailscale-ipn",10164,0,58.04,30.61,24,509,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Mati","mstsc",10100,0,198.48,191.82,29,1265,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Mati","mstsc",10104,0.02,198.55,189.94,29,1265,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Mati","mstsc",7512,0,198.81,192.24,27,1243,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Mati","mstsc",4160,0,198.93,189.45,29,1258,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc1","explorer",12976,0.1,39.48,107.08,48,1772,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc3","explorer",13504,0.1,40.3,107.63,48,1775,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc4","explorer",14140,0.06,39.99,107.56,48,1776,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc2","explorer",14808,0.1,40.61,107.95,49,1776,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Mati","taskmgr",5692,0.1,33.86,51.94,15,622,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Mati","powershell",2596,0.35,78.61,92.87,28,644,"AboveNormal","True",""
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc1","startmenuexperiencehost",13696,0,26.88,80.68,44,789,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc3","startmenuexperiencehost",8476,0,26.71,80.43,48,793,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc1","runtimebroker",16744,0,4.65,25.39,14,307,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc3","runtimebroker",15112,0,4.41,25.21,12,295,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc4","startmenuexperiencehost",2032,0,26.8,80.63,46,798,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc2","startmenuexperiencehost",11612,0,26.7,80.52,45,792,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc4","runtimebroker",7140,0,4.53,25.3,13,302,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc2","runtimebroker",6372,0,4.52,25.32,13,302,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc1","searchapp",10624,0,95.08,169.53,55,1008,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc3","searchapp",14740,0,95.67,169.8,64,1018,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc1","runtimebroker",10852,0,5.85,26.85,21,452,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc3","runtimebroker",15604,0,5.87,26.86,21,448,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc2","searchapp",14552,0,100.71,173.96,61,1001,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc4","searchapp",16124,0,101.09,174.6,64,1005,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc2","runtimebroker",6916,0,5.95,26.87,22,450,"Normal","True","kill_acc_shell_trash"
2026-04-28T23:09:33.2160205+02:00,5,"DINOZAUR15\Acc4","runtimebroker",16524,0,5.89,26.84,22,450,"Normal","True","kill_acc_shell_trash"
